county_fips,state_name,county_name,housing_units,tier1,tier2,tier3,coverage_25_3,coverage_100_20,coverage_250_25,coverage_1000_100,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
48039,TX,Brazoria County,162159,4,3,3,1,0.8667,0.8424,0.4547,TX,Brazoria,0.6174,0.4198,0.528,0.8921,0.7342
48041,TX,Brazos County,106546,4,4,2,1,0.9547,0.6851,0.1729,TX,Brazos,0.8132,0.8224,0.2397,0.8421,0.9338
48043,TX,Brewster County,7343,4,4,1,1,1,0.3625,0.3625,TX,Brewster,0.7849,0.7884,0.5993,0.8778,0.6429
48045,TX,Briscoe County,1454,4,4,1,1,1,0.3624,0,TX,Briscoe,0.5197,0.7957,0.5987,0.8049,0.0487
48047,TX,Brooks County,4148,4,4,3,1,1,0.7763,0.7572,TX,Brooks,0.9764,0.8421,0.9889,0.9965,0.9322
48049,TX,Brown County,23570,4,4,2,1,0.9896,0.5621,0.5621,TX,Brown,0.7855,0.6238,0.7982,0.6674,0.8259
48051,TX,Burleson County,13185,4,2,1,1,0.536,0.1845,0.1845,TX,Burleson,0.5226,0.3886,0.6044,0.7492,0.5118
48053,TX,Burnet County,29815,4,3,2,1,0.8554,0.5443,0.0035,TX,Burnet,0.6076,0.5118,0.7903,0.6416,0.4624
48055,TX,Caldwell County,20278,4,3,2,1,0.793,0.5537,0.0061,TX,Caldwell,0.9055,0.7635,0.7947,0.9297,0.9554
48057,TX,Calhoun County,13721,4,3,3,1,0.8396,0.8391,0.2804,TX,Calhoun,0.7393,0.5713,0.8237,0.9179,0.5907
48059,TX,Callahan County,9455,4,4,2,1,0.919,0.5518,0.4643,TX,Callahan,0.2778,0.402,0.6639,0.4367,0.0512
48061,TX,Cameron County,176561,4,4,4,1,0.993,0.968,0.8711,TX,Cameron,0.9828,0.9876,0.9198,0.9959,0.8663
48063,TX,Camp County,8782,4,4,3,1,0.9348,0.8236,0.1956,TX,Camp,0.8717,0.9303,0.9306,0.8412,0.3781
48065,TX,Carson County,3976,4,4,1,1,1,0.4811,0.1124,TX,Carson,0.0379,0.0385,0.1814,0.4478,0.036
48067,TX,Cass County,20032,4,1,1,1,0.3571,0.1146,0.114,TX,Cass,0.8393,0.8237,0.8517,0.6073,0.7193
48069,TX,Castro County,4405,4,4,2,1,1,0.588,0.5687,TX,Castro,0.8409,0.6197,0.9074,0.9586,0.7934
48071,TX,Chambers County,21326,4,3,3,1,0.8038,0.7592,0.2787,TX,Chambers,0.4742,0.5799,0.4204,0.7247,0.2349
48073,TX,Cherokee County,28035,4,1,1,1,0.3785,0.3325,0.2199,TX,Cherokee,0.9494,0.9071,0.8768,0.7919,0.9389
48075,TX,Childress County,4054,4,4,3,1,1,0.8111,0.8111,TX,Childress,0.718,0.9227,0.465,0.8421,0.2527
48077,TX,Clay County,7627,4,4,2,1,0.9291,0.7437,0.7157,TX,Clay,0.2295,0.1951,0.733,0.3523,0.1149
48079,TX,Cochran County,1956,4,4,2,1,1,0.7301,0.5317,TX,Cochran,0.9026,0.9408,0.8265,0.9437,0.6458
48081,TX,Coke County,3843,4,4,1,1,0.9519,0.032,0.032,TX,Coke,0.4924,0.3756,0.951,0.627,0.1725
48083,TX,Coleman County,7911,4,3,1,1,0.8701,0.4793,0.4793,TX,Coleman,0.6117,0.6537,0.8313,0.6015,0.2486
48085,TX,Collin County,437942,4,4,3,1,0.9428,0.8973,0.5365,TX,Collin,0.2931,0.2215,0.4768,0.8358,0.1884
48087,TX,Collingsworth County,2583,4,4,2,1,1,0.5273,0.5273,TX,Collingsworth,0.9624,0.9087,0.9901,0.8297,0.7638
48089,TX,Colorado County,15813,4,2,1,1,0.5924,0.3616,0.0215,TX,Colorado,0.7339,0.5261,0.7823,0.8348,0.7438
48091,TX,Comal County,81039,4,4,4,1,0.9267,0.9183,0.6182,TX,Comal,0.2992,0.2425,0.4313,0.7199,0.2425
48093,TX,Comanche County,10201,4,2,1,1,0.711,0.4505,0.4505,TX,Comanche,0.6913,0.5662,0.8883,0.6964,0.4771
48095,TX,Concho County,3056,4,4,1,1,0.9296,0.2814,0.2814,TX,Concho,0.4987,0.3199,0.6544,0.8329,0.4621
48097,TX,Cooke County,25061,4,3,2,1,0.8719,0.6436,0.4926,TX,Cooke,0.6394,0.492,0.8606,0.6197,0.5143
48099,TX,Coryell County,29564,4,3,2,1,0.8725,0.5621,0.0149,TX,Coryell,0.816,0.7451,0.6976,0.8135,0.7845
48101,TX,Cottle County,1537,4,4,3,1,1,0.8842,0.0618,TX,Cottle,0.8651,0.8208,0.9994,0.7301,0.2276
48103,TX,Crane County,2330,4,4,1,1,0.9983,0.0094,0.0094,TX,Crane,0.6388,0.3682,0.3011,0.9634,0.9379
48105,TX,Crockett County,2880,4,4,1,1,1,3e-4,3e-4,TX,Crockett,0.7027,0.5516,0.7839,0.9408,0.5353
48107,TX,Crosby County,3920,4,4,3,1,1,0.7548,0.4671,TX,Crosby,0.9278,0.8555,0.9971,0.9278,0.4796
48109,TX,Culberson County,1877,4,4,2,1,1,0.536,0.536,TX,Culberson,0.985,0.9322,0.9955,0.9924,0.8195
48111,TX,Dallam County,4199,4,4,4,1,1,0.9395,0.939,TX,Dallam,0.6305,0.6906,0.5143,0.8603,0.3743
48113,TX,Dallas County,1114333,4,4,4,1,0.9409,0.9294,0.5452,TX,Dallas,0.8899,0.9255,0.7339,0.9682,0.6897
48115,TX,Dawson County,6717,4,4,4,1,1,0.9271,0.9271,TX,Dawson,0.9908,0.9854,0.9806,0.9567,0.8504
48117,TX,Deaf Smith County,9039,4,4,4,1,1,0.953,0.953,TX,Deaf Smith,0.7654,0.6782,0.7919,0.9777,0.5188
48119,TX,Delta County,3612,4,4,1,1,0.9336,0.1611,0.152,TX,Delta,0.3504,0.5216,0.4755,0.5439,0.1018
48121,TX,Denton County,382296,4,4,3,1,0.9369,0.8928,0.5943,TX,Denton,0.3447,0.2912,0.3759,0.8081,0.2845
48123,TX,DeWitt County,14651,4,1,1,1,0.3634,0.3433,0.0111,TX,DeWitt,0.874,0.8294,0.6579,0.8469,0.888
48125,TX,Dickens County,1975,4,4,4,1,1,0.9114,0,TX,Dickens,0.8829,0.8705,0.9685,0.7139,0.5318
48127,TX,Dimmit County,5969,4,2,2,1,0.6427,0.604,8e-4,TX,Dimmit,1,0.9952,0.9987,0.9933,0.9529
48129,TX,Donley County,3182,4,4,1,1,1,0.0336,0.0336,TX,Donley,0.3383,0.3234,0.2995,0.5439,0.4061
48131,TX,Duval County,7130,4,4,1,1,0.9736,0.4035,0.0635,TX,Duval,0.9825,0.8577,0.9975,0.9952,0.8988
48133,TX,Eastland County,13915,4,3,1,1,0.8422,0.4102,0.0516,TX,Eastland,0.8237,0.6957,0.8701,0.5672,0.8434
48135,TX,Ector County,78726,4,4,3,1,0.9936,0.8775,0.2919,TX,Ector,0.8985,0.8924,0.7861,0.9605,0.7673
48137,TX,Edwards County,3172,4,3,1,1,0.796,0.0763,0.0025,TX,Edwards,0.6735,0.6423,0.9927,0.8857,0.056
48139,TX,Ellis County,80357,4,4,2,1,0.9507,0.7059,0.266,TX,Ellis,0.5334,0.4348,0.6983,0.7989,0.3596
48141,TX,El Paso County,349834,4,4,4,1,0.9989,0.9366,0.3693,TX,El Paso,0.9803,0.9838,0.9118,0.992,0.8781
48143,TX,Erath County,23981,4,3,2,1,0.8144,0.675,0.2137,TX,Erath,0.7998,0.8211,0.2689,0.6337,0.9481
48145,TX,Falls County,10935,4,2,1,1,0.5301,0.0723,0.0155,TX,Falls,0.9905,0.9866,0.7568,0.8724,0.9962
48147,TX,Fannin County,19625,4,2,1,1,0.7389,0.3174,0.1752,TX,Fannin,0.5681,0.6095,0.3536,0.5716,0.5827
48149,TX,Fayette County,19428,4,2,1,1,0.5231,0.4872,0.3624,TX,Fayette,0.4535,0.3355,0.5872,0.6712,0.4115
48151,TX,Fisher County,3320,4,4,1,1,1,0.3422,0.1009,TX,Fisher,0.2441,0.2285,0.8001,0.7199,0.0267
48153,TX,Floyd County,4366,4,4,2,1,1,0.5525,0.1965,TX,Floyd,0.7616,0.5863,0.972,0.9402,0.344
48155,TX,Foard County,1210,4,4,2,1,1,0.5727,0.5711,TX,Foard,0.6881,0.88,0.5436,0.6785,0.2861
48157,TX,Fort Bend County,303179,4,4,4,1,0.9583,0.9389,0.5979,TX,Fort Bend,0.4513,0.4099,0.5659,0.9561,0.1945
48159,TX,Franklin County,7675,4,3,3,1,0.879,0.753,0.5923,TX,Franklin,0.4309,0.4052,0.8078,0.5742,0.1569
48161,TX,Freestone County,14253,4,3,1,1,0.8148,0.4145,0.1348,TX,Freestone,0.8472,0.626,0.9675,0.7276,0.7794
48163,TX,Frio County,9096,4,2,2,1,0.6992,0.6936,0.2652,TX,Frio,0.9838,0.9067,0.9408,0.9873,0.987
48165,TX,Gaines County,11428,4,4,4,1,1,0.9447,0.1411,TX,Gaines,0.7584,0.5901,0.8759,0.8412,0.6088
48167,TX,Galveston County,173970,4,4,4,1,0.9372,0.9321,0.5681,TX,Galveston,0.7352,0.6518,0.7018,0.8224,0.6254
48169,TX,Garza County,3347,4,4,3,1,1,0.769,0.6098,TX,Garza,0.6359,0.7441,0.1241,0.9297,0.6136
48171,TX,Gillespie County,23658,4,4,1,1,0.9426,0.4746,0.2679,TX,Gillespie,0.5923,0.5382,0.5834,0.6321,0.5643
48173,TX,Glasscock County,1141,4,4,3,1,0.9825,0.7572,0.7572,TX,Glasscock,0.352,0.5468,0.3616,0.7903,0.0668
48175,TX,Goliad County,6030,4,2,1,1,0.5833,0,0,TX,Goliad,0.543,0.4774,0.6677,0.8141,0.3466
48177,TX,Gonzales County,14463,4,1,1,1,0.4592,0.4565,0.4442,TX,Gonzales,0.8867,0.6006,0.9841,0.9192,0.8043
48179,TX,Gray County,13228,4,4,3,1,1,0.7948,0.0434,TX,Gray,0.7759,0.7829,0.6356,0.7642,0.6458
48181,TX,Grayson County,69902,4,4,3,1,0.9554,0.8611,0.2761,TX,Grayson,0.6741,0.564,0.8386,0.627,0.5379
48183,TX,Gregg County,63424,4,4,4,1,0.9285,0.9264,0.1719,TX,Gregg,0.9128,0.838,0.8877,0.8208,0.8896
48185,TX,Grimes County,18713,4,2,1,1,0.7309,0.4151,0.4142,TX,Grimes,0.8749,0.7979,0.8189,0.8119,0.8355
48187,TX,Guadalupe County,76817,4,4,3,1,0.9008,0.8975,0.4679,TX,Guadalupe,0.5331,0.4026,0.6884,0.8784,0.3819
48189,TX,Hale County,16836,4,4,3,1,1,0.8452,0.6441,TX,Hale,0.9313,0.8074,0.8584,0.9519,0.9468
48191,TX,Hall County,2812,4,4,2,1,1,0.6682,0.5014,TX,Hall,0.9045,0.8991,0.9981,0.8348,0.2766
48193,TX,Hamilton County,7409,4,2,1,1,0.6831,0.4048,0.4048,TX,Hamilton,0.5882,0.5022,0.9036,0.4841,0.3663
48195,TX,Hansford County,3493,4,4,3,1,1,0.7541,0.7541,TX,Hansford,0.7638,0.9675,0.7976,0.8724,0.0802
48197,TX,Hardeman County,3140,4,4,1,1,1,0.3061,0.3061,TX,Hardeman,0.6445,0.599,0.8205,0.7193,0.3479
48199,TX,Hardin County,29201,4,3,3,1,0.7881,0.7619,0.0468,TX,Hardin,0.4889,0.4048,0.7969,0.4319,0.3822
48201,TX,Harris County,2006240,4,4,4,1,0.9487,0.9366,0.5229,TX,Harris,0.8953,0.9532,0.7432,0.9669,0.6372
48203,TX,Harrison County,34599,4,2,1,1,0.6859,0.2639,0.0876,TX,Harrison,0.8959,0.8491,0.9335,0.7623,0.7699
48205,TX,Hartley County,2810,4,4,2,1,1,0.6822,0.6822,TX,Hartley,0.5964,0.4115,0.4764,0.795,0.7702
48207,TX,Haskell County,4874,4,4,2,1,0.9542,0.7327,0.7327,TX,Haskell,0.9386,0.8666,0.9812,0.747,0.7798
48209,TX,Hays County,103337,4,4,3,1,0.9556,0.8662,0.1602,TX,Hays,0.6585,0.6957,0.161,0.8616,0.7572
48211,TX,Hemphill County,2759,4,4,2,1,1,0.7485,0.7485,TX,Hemphill,0.6941,0.592,0.9446,0.7801,0.3116
48213,TX,Henderson County,54389,4,2,1,1,0.6283,0.329,0,TX,Henderson,0.859,0.8717,0.802,0.5891,0.7683
48215,TX,Hidalgo County,342605,4,4,4,1,0.9979,0.9334,0.4018,TX,Hidalgo,0.9882,0.9981,0.9227,0.9975,0.8237
48217,TX,Hill County,23010,4,3,1,1,0.7607,0.2173,0.0629,TX,Hill,0.8781,0.7581,0.9666,0.6795,0.7432
48219,TX,Hockley County,12004,4,4,2,1,0.9953,0.6674,0.63,TX,Hockley,0.9395,0.8606,0.8873,0.8927,0.9195
48221,TX,Hood County,35485,4,3,2,1,0.8829,0.7186,0.1494,TX,Hood,0.4545,0.4395,0.4265,0.4799,0.4701
48223,TX,Hopkins County,20529,4,4,2,1,0.9526,0.583,0.4851,TX,Hopkins,0.6801,0.655,0.7438,0.6464,0.4971
48225,TX,Houston County,16567,4,1,1,1,0.3821,0.2427,0.154,TX,Houston,0.9465,0.8749,0.9109,0.7747,0.944
48227,TX,Howard County,17276,4,4,3,1,0.9778,0.7645,0.1582,TX,Howard,0.9096,0.8558,0.81,0.8873,0.8947
48229,TX,Hudspeth County,2038,4,4,1,1,1,0.0079,0,TX,Hudspeth,0.9997,0.9924,0.987,0.986,0.994
48231,TX,Hunt County,50304,4,4,2,1,0.9462,0.5873,0.2445,TX,Hunt,0.8842,0.81,0.7085,0.669,0.9567
48233,TX,Hutchinson County,12285,4,4,3,1,1,0.8439,0.0481,TX,Hutchinson,0.45,0.6292,0.7406,0.6849,0.0417
48235,TX,Irion County,1256,4,4,1,1,0.9705,0.0016,0,TX,Irion,0.3746,0.5449,0.1996,0.7091,0.1951
48237,TX,Jack County,6568,4,3,2,1,0.8235,0.5671,0.3202,TX,Jack,0.8167,0.6731,0.7091,0.5964,0.9405
48239,TX,Jackson County,9459,4,3,2,1,0.837,0.6049,0.2501,TX,Jackson,0.7645,0.6483,0.8896,0.8081,0.5395
48241,TX,Jasper County,21087,4,1,1,1,0.336,0.3096,0,TX,Jasper,0.9424,0.9446,0.9529,0.6292,0.8186
48243,TX,Jeff Davis County,2138,4,2,1,1,0.7198,0.1342,0.1342,TX,Jeff Davis,0.6044,0.6614,0.4558,0.6649,0.4742
48245,TX,Jefferson County,122472,4,4,4,1,0.9098,0.9039,0.4096,TX,Jefferson,0.9554,0.9188,0.9112,0.9233,0.8978
48247,TX,Jim Hogg County,2923,4,4,1,1,1,0.092,0.092,TX,Jim Hogg,0.9679,0.9682,0.9936,0.9971,0.4634
48249,TX,Jim Wells County,23025,4,4,2,1,0.9912,0.61240000000000006,0.2551,TX,Jim Wells,0.8628,0.7454,0.9672,0.9847,0.5258
48251,TX,Johnson County,79629,4,4,3,1,0.962,0.8585,0.7858,TX,Johnson,0.6108,0.5073,0.6696,0.669,0.5853
48253,TX,Jones County,10069,4,4,1,1,0.9616,0.4452,0.2349,TX,Jones,0.6362,0.7145,0.4083,0.8444,0.4281
48255,TX,Karnes County,8801,4,1,1,1,0.4089,0,0,TX,Karnes,0.8469,0.6015,0.6544,0.9446,0.9714
48257,TX,Kaufman County,63231,4,4,2,1,0.9686,0.5871,0.4084,TX,Kaufman,0.7008,0.6817,0.7234,0.7775,0.4599
48259,TX,Kendall County,24786,4,4,3,1,0.9196,0.8071,0.7518,TX,Kendall,0.2244,0.168,0.5293,0.6572,0.1407
48261,TX,Kenedy County,324,4,4,1,1,1,0.0154,0.0093,TX,Kenedy,0.6649,0.6337,0.965,0.9994,0.0964
48263,TX,Kent County,965,4,4,3,1,1,0.8404,0,TX,Kent,0.1731,0.0547,0.5974,0.4233,0.2521
48265,TX,Kerr County,32433,4,3,3,1,0.8826,0.8111,0.6226,TX,Kerr,0.7842,0.5783,0.8635,0.7043,0.8036
48267,TX,Kimble County,5185,4,1,1,1,0.449,0.3495,0.3495,TX,Kimble,0.627,0.6757,0.6961,0.6528,0.338
48269,TX,King County,321,4,4,3,1,1,0.7819,0.0093,TX,King,0.3215,0.9058,0.2715,0.571,0.0016
48271,TX,Kinney County,2480,4,4,1,1,1,4e-4,0,TX,Kinney,0.7132,0.5541,0.8536,0.9297,0.4857
48273,TX,Kleberg County,16597,4,4,3,1,0.9986,0.7865,0.0062,TX,Kleberg,0.9876,0.9701,0.8415,0.9822,0.9876
48275,TX,Knox County,2665,4,4,3,1,1,0.8158,0.8158,TX,Knox,0.7339,0.6264,0.9879,0.8167,0.184
48277,TX,Lamar County,32489,4,3,1,1,0.7797,0.4992,0.3616,TX,Lamar,0.8523,0.8017,0.9739,0.6407,0.5261
48279,TX,Lamb County,8013,4,4,3,1,1,0.8169,0.4956,TX,Lamb,0.8848,0.7915,0.986,0.9297,0.4672
48281,TX,Lampasas County,12665,4,3,1,1,0.8917,0.3455,0.2225,TX,Lampasas,0.7002,0.7037,0.7212,0.6544,0.494
48283,TX,La Salle County,4492,4,2,2,1,0.6979,0.5933,0.0683,TX,La Salle,0.8679,0.7568,0.705,0.9908,0.8813
48285,TX,Lavaca County,15984,4,2,1,1,0.5016,0.419,0.1624,TX,Lavaca,0.5812,0.2909,0.8542,0.6432,0.6792
48287,TX,Lee County,11901,4,2,1,1,0.6927,0.3459,0.2909,TX,Lee,0.7031,0.6025,0.7206,0.76,0.6104
48289,TX,Leon County,12228,4,1,1,1,0.3203,0.116,0.0536,TX,Leon,0.7295,0.7842,0.9558,0.6114,0.2085
48291,TX,Liberty County,46630,4,2,2,1,0.5585,0.5331,0.2388,TX,Liberty,0.9787,0.965,0.8323,0.7763,0.9889
48293,TX,Limestone County,14347,4,3,1,1,0.8812,0.48,0.0088,TX,Limestone,0.9414,0.9147,0.9539,0.8173,0.7966
48295,TX,Lipscomb County,2573,4,4,1,1,1,0.3809,0.3809,TX,Lipscomb,0.6505,0.5442,0.9914,0.7559,0.1178
48297,TX,Live Oak County,9417,4,3,1,1,0.7667,0.3309,0.2931,TX,Live Oak,0.7995,0.654,0.8628,0.8272,0.6957
48299,TX,Llano County,20517,4,3,2,1,0.835,0.5175,0.1067,TX,Llano,0.6652,0.8027,0.6391,0.4395,0.4153
48301,TX,Loving County,260,4,4,1,1,1,0,0,TX,Loving,0.1334,0.0407,0.5341,0,0.3873
48303,TX,Lubbock County,147805,4,4,3,1,0.9878,0.8828,0.5947,TX,Lubbock,0.8269,0.8129,0.4809,0.859,0.8619
48305,TX,Lynn County,3715,4,4,3,1,1,0.8996,0.8829,TX,Lynn,0.8345,0.8176,0.9809,0.8768,0.268
48307,TX,McCulloch County,6648,4,4,3,1,0.9487,0.8676,0.2401,TX,McCulloch,0.7782,0.7562,0.9236,0.7934,0.3673
48309,TX,McLennan County,124808,4,4,3,1,0.9248,0.8201,0.2893,TX,McLennan,0.9144,0.8695,0.8405,0.837,0.8857
48311,TX,McMullen County,1141,4,2,1,1,0.6091,0.4943,0.4943,TX,McMullen,0.7202,0.6101,0.9647,0.9453,0.2244
48313,TX,Madison County,7086,4,3,2,1,0.8703,0.5401,0.2213,TX,Madison,0.832,0.5996,0.5223,0.8485,0.9924
48315,TX,Marion County,7473,4,1,1,1,0.269,0.0982,0.0982,TX,Marion,0.7043,0.7849,0.7511,0.6731,0.3342
48317,TX,Martin County,3569,4,4,3,1,0.9316,0.8232,0.8232,TX,Martin,0.3931,0.3211,0.6127,0.8686,0.1868
48319,TX,Mason County,4647,4,2,1,1,0.6525,0.3505,0.3505,TX,Mason,0.4373,0.4943,0.9742,0.6015,0.013
48321,TX,Matagorda County,23659,4,3,3,1,0.7968,0.7606,0.408,TX,Matagorda,0.9341,0.9414,0.9239,0.9087,0.6945
48323,TX,Maverick County,22978,4,4,4,1,0.999,0.9108,0.0306,TX,Maverick,0.9822,0.9971,0.9341,0.9997,0.7266
48325,TX,Medina County,27417,4,1,1,1,0.4313,0.3511,0.0882,TX,Medina,0.7463,0.4316,0.8243,0.9122,0.8377
48327,TX,Menard County,2689,4,3,1,1,0.846,0.0037,0.0037,TX,Menard,0.7702,0.668,0.8211,0.7855,0.6292
48329,TX,Midland County,83052,4,3,3,1,0.8939,0.7814,0.4618,TX,Midland,0.6614,0.5242,0.6731,0.9023,0.5878
48331,TX,Milam County,15787,4,3,1,1,0.8638,0.2471,0.1279,TX,Milam,0.8806,0.8631,0.9644,0.7728,0.5076
48333,TX,Mills County,5482,4,4,4,1,0.9031,0.9009,0.9009,TX,Mills,0.5993,0.6792,0.9755,0.6197,0.0573
48335,TX,Mitchell County,5057,4,4,1,1,1,0.441,0.441,TX,Mitchell,0.5656,0.3966,0.2292,0.8842,0.8488
48337,TX,Montague County,13719,4,3,2,1,0.855,0.5856,0.4656,TX,Montague,0.6776,0.7072,0.9484,0.4443,0.2696
48339,TX,Montgomery County,271146,4,3,3,1,0.8328,0.817,0.6003,TX,Montgomery,0.5293,0.4567,0.4726,0.7377,0.5414
48341,TX,Moore County,10146,4,4,2,1,1,0.7308,0.6276,TX,Moore,0.8001,0.6384,0.6738,0.9577,0.8342
48343,TX,Morris County,8236,4,1,1,1,0.4771,0.3373,0.3373,TX,Morris,0.7915,0.6738,0.9656,0.7495,0.4583
48345,TX,Motley County,1263,4,4,3,1,1,0.8892,0.015,TX,Motley,0.4446,0.3654,0.9602,0.5697,0.0882
48347,TX,Nacogdoches County,36026,4,2,2,1,0.5692,0.5508,0.015,TX,Nacogdoches,0.9965,0.9844,0.9211,0.8011,0.9978
48349,TX,Navarro County,29897,4,4,2,1,0.9414,0.5289,0.0178,TX,Navarro,0.958,0.9042,0.9828,0.837,0.775
48351,TX,Newton County,8472,4,1,1,1,0.1204,2e-4,0,TX,Newton,0.8596,0.9306,0.6171,0.6445,0.774
48353,TX,Nolan County,9612,4,4,2,1,1,0.609,0.0319,TX,Nolan,0.9707,0.8854,0.9959,0.8485,0.7947
48355,TX,Nueces County,170477,4,4,4,1,1,0.9152,0.4965,TX,Nueces,0.9233,0.9176,0.7527,0.9669,0.846
48357,TX,Ochiltree County,5984,4,4,3,1,1,0.7966,0.4281,TX,Ochiltree,0.8109,0.7874,0.8746,0.9131,0.4583
48359,TX,Oldham County,1241,4,4,1,1,1,0.4875,0.4875,TX,Oldham,0.1528,0.1286,0.0672,0.6127,0.3679
48361,TX,Orange County,42443,4,3,3,1,0.8604,0.8409,0.141,TX,Orange,0.6206,0.4618,0.839,0.5481,0.5777
48363,TX,Palo Pinto County,20755,4,3,1,1,0.77,0.3594,0.0156,TX,Palo Pinto,0.7887,0.7578,0.9166,0.6292,0.5102
48365,TX,Panola County,15245,4,1,1,1,0.3856,0.0684,0.0332,TX,Panola,0.6954,0.5347,0.8004,0.6445,0.6824
48367,TX,Parker County,71082,4,4,2,1,0.9602,0.7439,0.2516,TX,Parker,0.3116,0.4001,0.2782,0.5035,0.2553
48369,TX,Parmer County,5169,4,4,3,1,1,0.7934,0.6856,TX,Parmer,0.5748,0.5831,0.4714,0.9507,0.3456
48371,TX,Pecos County,7672,4,4,1,1,1,0.143,0.143,TX,Pecos,0.9115,0.6031,0.6856,0.9752,0.999
48373,TX,Polk County,32112,4,2,2,1,0.6093,0.5556,0.504,TX,Polk,0.9453,0.937,0.9481,0.6674,0.8539
48375,TX,Potter County,57111,4,4,3,1,1,0.8786,0.7075,TX,Potter,0.9774,0.9332,0.8574,0.9071,0.9914
48377,TX,Presidio County,4383,4,4,2,1,1,0.6619,0.6619,TX,Presidio,0.9994,0.9975,1,0.986,0.6496
48379,TX,Rains County,8018,4,4,2,1,0.9974,0.6487,0.3183,TX,Rains,0.4115,0.4739,0.5554,0.4535,0.2384
48381,TX,Randall County,67417,4,4,3,1,1,0.8596,0.7632,TX,Randall,0.3584,0.2584,0.3991,0.6795,0.4179
48383,TX,Reagan County,2353,4,4,1,1,1,0.0463,0.0463,TX,Reagan,0.4936,0.6626,0.2069,0.9707,0.2241
48385,TX,Real County,3737,4,2,1,1,0.6452,0.4782,0.4356,TX,Real,0.8106,0.5977,0.9605,0.627,0.7546
48387,TX,Red River County,9224,4,1,1,1,0.4331,0.2495,0.2495,TX,Red River,0.6509,0.7919,0.2575,0.6416,0.5961
48389,TX,Reeves County,7846,4,4,2,1,0.9895,0.5199,0.0459,TX,Reeves,0.9042,0.9141,0.5745,0.9793,0.8912
48391,TX,Refugio County,4547,4,3,2,1,0.8164,0.5265,0,TX,Refugio,0.929,0.8418,0.9946,0.9188,0.5567
48393,TX,Roberts County,798,4,4,1,1,1,0,0,TX,Roberts,0.1139,0.0777,0.1467,0.4586,0.2594
48395,TX,Robertson County,12003,4,3,1,1,0.8267,0.3083,0.3075,TX,Robertson,0.8568,0.7616,0.9488,0.8208,0.6343
48397,TX,Rockwall County,43142,4,4,3,1,0.9916,0.8817,0.4702,TX,Rockwall,0.1407,0.1088,0.366,0.684,0.0942
48399,TX,Runnels County,7422,4,4,1,1,0.9392,0.4667,0.0096,TX,Runnels,0.543,0.5904,0.9048,0.7794,0.0827
48401,TX,Rusk County,26991,4,2,2,1,0.5165,0.5092,0.2871,TX,Rusk,0.7979,0.7301,0.74,0.7575,0.7412
48403,TX,Sabine County,10756,4,1,1,1,0.2262,0.0411,0.0275,TX,Sabine,0.5239,0.8848,0.4239,0.4605,0.0977
48405,TX,San Augustine County,7736,4,1,1,1,0.1929,0.0018,0,TX,San Augustine,0.9389,0.92490000000000006,0.9351,0.6929,0.8482
48407,TX,San Jacinto County,16484,4,1,1,1,0.4409,0.431,0.4031,TX,San Jacinto,0.7231,0.8877,0.7642,0.6308,0.2206
48409,TX,San Patricio County,34969,4,4,3,1,0.9958,0.8499,0.2397,TX,San Patricio,0.9201,0.8533,0.9745,0.9363,0.6451
48411,TX,San Saba County,5633,4,2,2,1,0.675,0.673,0.673,TX,San Saba,0.7763,0.7938,0.6957,0.7514,0.5757
48413,TX,Schleicher County,2214,4,4,1,1,1,9e-4,0,TX,Schleicher,0.7069,0.9348,0.6572,0.9083,0.1082
48415,TX,Scurry County,9382,4,4,2,1,0.9832,0.6112,0,TX,Scurry,0.7699,0.6897,0.6092,0.8673,0.7441
48417,TX,Shackelford County,2758,4,3,1,1,0.789,0.3756,0.0729,TX,Shackelford,0.7416,0.6467,0.9847,0.4535,0.3504
48419,TX,Shelby County,16567,4,1,1,1,0.2315,0.0304,0.0283,TX,Shelby,0.9596,0.8943,0.9911,0.7775,0.775
48421,TX,Sherman County,1739,4,4,3,1,1,0.8114,0.8114,TX,Sherman,0.4198,0.4064,0.443,0.8568,0.2314
48423,TX,Smith County,117613,4,2,2,1,0.5958,0.5583,0.0559,TX,Smith,0.8189,0.7737,0.7603,0.7995,0.7116
48425,TX,Somervell County,5008,4,2,1,1,0.5583,0.3281,0.0835,TX,Somervell,0.5481,0.4666,0.6865,0.5538,0.4987
48427,TX,Starr County,27483,4,4,3,1,1,0.875,0.1111,TX,Starr,0.986,0.9955,0.9787,1,0.64
48429,TX,Stephens County,6449,4,4,1,1,0.9009,0.0053,0.0053,TX,Stephens,0.9589,0.9752,0.9621,0.6785,0.7603
48431,TX,Sterling County,1011,4,4,1,1,1,0,0,TX,Sterling,0.2511,0.2899,0.3768,0.7753,0.0958
48433,TX,Stonewall County,1602,4,4,3,1,1,0.794,0.593,TX,Stonewall,0.4962,0.5637,0.3466,0.6384,0.4083
48435,TX,Sutton County,3303,4,4,2,1,0.9915,0.6128,0.6128,TX,Sutton,0.7495,0.7158,0.8819,0.9586,0.3065
48437,TX,Swisher County,4399,4,4,1,1,1,0.4421,0,TX,Swisher,0.9796,0.9799,0.9729,0.8943,0.802
48439,TX,Tarrant County,875213,4,4,4,1,0.9476,0.923,0.5391,TX,Tarrant,0.7476,0.7463,0.7088,0.8927,0.4628
