county_fips,state,county,svi_overall,svi_soc,svi_hh,svi_min,svi_hous
13001,GA,Appling,0.8892,0.8192,0.9067,0.6964,0.8402
13003,GA,Atkinson,0.9052,0.9427,0.9504,0.8329,0.5127
13005,GA,Bacon,0.9332,0.7794,0.9749,0.6445,0.9319
13007,GA,Baker,0.6996,0.9195,0.2549,0.8756,0.3437
13009,GA,Baldwin,0.887,0.9271,0.4398,0.8641,0.9074
13011,GA,Banks,0.5102,0.7673,0.5162,0.3908,0.1862
13013,GA,Barrow,0.5255,0.691,0.7852,0.6862,0.0751
13015,GA,Bartow,0.6343,0.7887,0.543,0.6127,0.3297
13017,GA,Ben Hill,0.9558,0.9761,0.825,0.8399,0.867
13019,GA,Berrien,0.7018,0.8934,0.6808,0.5242,0.2673
13021,GA,Bibb,0.9564,0.958,0.8775,0.9379,0.8475
13023,GA,Bleckley,0.6321,0.6566,0.4246,0.7043,0.5773
13025,GA,Brantley,0.4761,0.9357,0.1871,0.2508,0.1295
13027,GA,Brooks,0.8994,0.9618,0.7731,0.8358,0.6537
13029,GA,Bryan,0.3555,0.4414,0.5936,0.6544,0.0987
13031,GA,Bulloch,0.8253,0.9411,0.1108,0.7575,0.9246
13033,GA,Burke,0.6846,0.7368,0.3033,0.8873,0.6155
13035,GA,Butts,0.7237,0.8444,0.4675,0.7276,0.4825
13037,GA,Calhoun,0.9545,0.9691,0.6674,0.9545,0.9278
13039,GA,Camden,0.6025,0.6891,0.2673,0.6862,0.5831
13043,GA,Candler,0.9914,0.9647,0.9866,0.7934,0.9507
13045,GA,Carroll,0.768,0.7985,0.7689,0.6891,0.4965
13047,GA,Catoosa,0.2753,0.3297,0.3265,0.3046,0.2829
13049,GA,Charlton,0.9456,0.9806,0.6041,0.7782,0.9293
13051,GA,Chatham,0.8323,0.831,0.5812,0.8842,0.7836
13053,GA,Chattahoochee,0.7428,0.6916,0.1938,0.8246,0.9341
13055,GA,Chattooga,0.9122,0.9166,0.7196,0.5083,0.9653
13057,GA,Cherokee,0.2228,0.2721,0.4892,0.5742,0.0722
13059,GA,Clarke,0.8211,0.9026,0.1314,0.8444,0.9223
13061,GA,Clay,0.9411,0.9819,0.7839,0.9141,0.7161
13063,GA,Clayton,0.9539,0.9729,0.8167,0.9943,0.8024
13065,GA,Clinch,0.9427,0.9109,0.67,0.7358,0.9908
13067,GA,Cobb,0.4227,0.4182,0.4453,0.8717,0.2215
13069,GA,Coffee,0.9675,0.8902,0.9144,0.8141,0.9787
13071,GA,Colquitt,0.9809,0.9809,0.9561,0.8399,0.8797
13073,GA,Columbia,0.1645,0.154,0.5933,0.7066,0.0347
13075,GA,Cook,0.8908,0.9465,0.8036,0.7447,0.6871
13077,GA,Coweta,0.2963,0.296,0.591,0.6747,0.1238
13079,GA,Crawford,0.5395,0.7521,0.1572,0.6432,0.4214
13081,GA,Crisp,0.9933,0.9962,0.9704,0.8787,0.8743
13083,GA,Dade,0.5675,0.64,0.1652,0.2202,0.88
13085,GA,Dawson,0.1887,0.3514,0.1642,0.2928,0.1353
13087,GA,Decatur,0.9602,0.9593,0.7288,0.8768,0.9593
13089,GA,DeKalb,0.8164,0.8052,0.5687,0.9666,0.7155
13091,GA,Dodge,0.8173,0.7549,0.6082,0.747,0.8752
13093,GA,Dooly,0.9192,0.8647,0.633,0.9131,0.9666
13095,GA,Dougherty,0.9723,0.9905,0.844,0.9758,0.795
13097,GA,Douglas,0.6929,0.76,0.6926,0.9297,0.2782
13099,GA,Early,0.9656,0.9943,0.7658,0.901,0.8084
13101,GA,Echols,0.5175,0.6582,0.3994,0.8017,0.2209
13103,GA,Effingham,0.3351,0.4812,0.3851,0.5923,0.1327
13105,GA,Elbert,0.9691,0.9796,0.9398,0.7575,0.837
13107,GA,Emanuel,0.9873,0.979,0.9663,0.8017,0.9306
13109,GA,Evans,0.9644,0.9685,0.9287,0.8285,0.8364
13111,GA,Fannin,0.4866,0.8033,0.5137,0.1327,0.1894
13113,GA,Fayette,0.1397,0.1292,0.4545,0.789,0.0372
13115,GA,Floyd,0.9529,0.8857,0.9179,0.6785,0.9675
13117,GA,Forsyth,0.07,0.0745,0.2479,0.6849,0.0315
13119,GA,Franklin,0.7473,0.7518,0.9348,0.4981,0.4067
13121,GA,Fulton,0.69,0.5761,0.2807,0.9268,0.8695
13123,GA,Gilmer,0.6544,0.6165,0.9402,0.4395,0.345
13125,GA,Glascock,0.6639,0.4828,0.4739,0.4023,0.9586
13127,GA,Glynn,0.7549,0.7056,0.7323,0.7559,0.6181
13129,GA,Gordon,0.8721,0.8425,0.8803,0.5907,0.7871
13131,GA,Grady,0.9246,0.8584,0.9831,0.8094,0.647
13133,GA,Greene,0.5633,0.7874,0.4841,0.8119,0.141
13135,GA,Gwinnett,0.6015,0.6477,0.6846,0.9427,0.205
13137,GA,Habersham,0.6703,0.6244,0.5901,0.606,0.6744
13139,GA,Hall,0.7896,0.7444,0.7043,0.7903,0.6941
13141,GA,Hancock,0.902,0.8985,0.5264,0.9774,0.9233
13143,GA,Haralson,0.422,0.6719,0.3727,0.3084,0.1926
13145,GA,Harris,0.0675,0.1798,0.0484,0.6034,0.0376
13147,GA,Hart,0.8116,0.8644,0.6158,0.627,0.7272
13149,GA,Heard,0.8103,0.923,0.894,0.4605,0.3959
13151,GA,Henry,0.4001,0.529,0.5863,0.9201,0.0493
13153,GA,Houston,0.5369,0.4933,0.6076,0.8358,0.339
13155,GA,Irwin,0.8265,0.9631,0.5821,0.7222,0.4889
13157,GA,Jackson,0.387,0.3953,0.6012,0.5382,0.2158
13159,GA,Jasper,0.6063,0.8116,0.7123,0.6308,0.1378
13161,GA,Jeff Davis,0.8724,0.8931,0.767,0.669,0.767
13163,GA,Jefferson,0.9819,0.9574,0.9306,0.915,0.9574
13165,GA,Jenkins,0.8495,0.9418,0.3313,0.8399,0.8109
13167,GA,Johnson,0.9468,0.9262,0.3708,0.7708,0.9987
13169,GA,Jones,0.2712,0.2782,0.2123,0.6731,0.2785
13171,GA,Lamar,0.5837,0.8364,0.0461,0.7342,0.556
13173,GA,Lanier,0.6515,0.8845,0.0156,0.7043,0.8386
13175,GA,Laurens,0.8692,0.8762,0.8087,0.8224,0.6693
13177,GA,Lee,0.2925,0.2638,0.5306,0.669,0.1728
13179,GA,Liberty,0.8606,0.7858,0.7588,0.9338,0.8027
13181,GA,Lincoln,0.7323,0.7597,0.8109,0.7212,0.3966
13183,GA,Long,0.95,0.9812,0.9659,0.8208,0.5251
13185,GA,Lowndes,0.8733,0.9004,0.3628,0.8584,0.9214
13187,GA,Lumpkin,0.4058,0.7699,0.0251,0.3084,0.4408
13189,GA,McDuffie,0.8507,0.9395,0.6235,0.8577,0.5885
13191,GA,McIntosh,0.5376,0.7346,0.1843,0.7708,0.3425
13193,GA,Macon,0.979,0.9997,0.6722,0.9593,0.9217
13195,GA,Madison,0.7059,0.8485,0.8412,0.5465,0.2266
13197,GA,Marion,0.7909,0.7285,0.9217,0.8039,0.4682
13199,GA,Meriwether,0.8943,0.9443,0.7218,0.8256,0.7559
13201,GA,Miller,0.9112,0.9379,0.4905,0.7107,0.9694
13205,GA,Mitchell,0.9917,0.9978,0.8832,0.8937,0.95
13207,GA,Monroe,0.4717,0.4984,0.2508,0.6512,0.5175
13209,GA,Montgomery,0.8485,0.9048,0.5942,0.7342,0.7502
13211,GA,Morgan,0.246,0.2088,0.2772,0.6528,0.2658
13213,GA,Murray,0.6922,0.8167,0.4386,0.5226,0.5812
13215,GA,Muscogee,0.9497,0.9328,0.8698,0.9239,0.8756
13217,GA,Newton,0.7206,0.8498,0.7826,0.8972,0.176
13219,GA,Oconee,0.0468,0.0369,0.557,0.4854,0.0067
13221,GA,Oglethorpe,0.5948,0.6836,0.5586,0.6168,0.3705
13223,GA,Paulding,0.1661,0.3444,0.3425,0.6938,0.0083
13225,GA,Peach,0.9418,0.9519,0.7368,0.895,0.9045
13227,GA,Pickens,0.4042,0.4679,0.3896,0.4395,0.3294
13229,GA,Pierce,0.4885,0.7817,0.5404,0.4777,0.1025
13231,GA,Pike,0.0913,0.3781,0.0178,0.4112,0.0532
13233,GA,Polk,0.8444,0.9134,0.9379,0.6582,0.387
13235,GA,Pulaski,0.9749,0.9341,0.5582,0.8151,0.9997
13237,GA,Putnam,0.7467,0.7177,0.6123,0.7301,0.691
13239,GA,Quitman,0.8383,0.9402,0.5471,0.915,0.5722
13241,GA,Rabun,0.6222,0.8616,0.5882,0.3794,0.2616
13243,GA,Randolph,0.9987,0.9936,0.922,0.9567,0.9943
13245,GA,Richmond,0.9631,0.9736,0.7607,0.9484,0.9128
13247,GA,Rockdale,0.7705,0.8507,0.7403,0.9637,0.2995
13249,GA,Schley,0.619,0.8867,0.5493,0.7358,0.1206
13251,GA,Screven,0.8192,0.7954,0.529,0.8485,0.838
13253,GA,Seminole,0.93,0.9313,0.8285,0.7782,0.8708
13255,GA,Spalding,0.7731,0.8759,0.6801,0.8141,0.3851
13257,GA,Stephens,0.7537,0.8686,0.6299,0.521,0.5391
13259,GA,Stewart,0.9637,0.9749,0.7511,0.9799,0.9093
13261,GA,Sumter,0.936,0.95,0.7505,0.9284,0.8625
13263,GA,Talbot,0.8962,0.9274,0.6687,0.9227,0.8062
13265,GA,Taliaferro,0.8017,0.9204,0.6782,0.9411,0.332
13267,GA,Tattnall,0.9036,0.8335,0.7196,0.8195,0.9545
13269,GA,Taylor,0.9319,0.9669,0.8444,0.8167,0.7183
13271,GA,Telfair,0.8711,0.6846,0.6642,0.8819,0.9739
13273,GA,Terrell,0.9831,0.994,0.6505,0.9433,0.9736
13275,GA,Thomas,0.8861,0.895,0.9593,0.816,0.487
13277,GA,Tift,0.8978,0.8587,0.753,0.8421,0.8985
13279,GA,Toombs,0.9688,0.978,0.95,0.7973,0.81
13281,GA,Towns,0.2849,0.5232,0.0789,0.1655,0.3768
13283,GA,Treutlen,0.9717,0.9984,0.8959,0.6951,0.7737
13285,GA,Troup,0.9383,0.8908,0.8526,0.8329,0.9198
13287,GA,Turner,0.9548,0.9815,0.9599,0.8568,0.5961
13289,GA,Twiggs,0.5579,0.6133,0.282,0.8444,0.4561
13291,GA,Union,0.6031,0.6388,0.4045,0.1655,0.8129
13293,GA,Upson,0.7078,0.8339,0.3813,0.7151,0.5379
13295,GA,Walker,0.6948,0.8892,0.6229,0.3046,0.4074
13297,GA,Walton,0.4173,0.627,0.5538,0.6375,0.0656
13299,GA,Ware,0.8838,0.916,0.5477,0.7632,0.8927
13301,GA,Warren,0.7734,0.6747,0.5707,0.9376,0.7715
13303,GA,Washington,0.9141,0.8791,0.6824,0.9144,0.9325
13305,GA,Wayne,0.8561,0.8234,0.6031,0.6674,0.9246
13307,GA,Webster,0.8752,0.9831,0.9873,0.8587,0.0697
13309,GA,Wheeler,0.5869,0.9265,0.0025,0.8329,0.7508
13311,GA,White,0.2893,0.4013,0.3122,0.2336,0.2769
13313,GA,Whitfield,0.916,0.9163,0.8094,0.8094,0.8482
13315,GA,Wilcox,0.7664,0.8437,0.429,0.8039,0.633
13317,GA,Wilkes,0.7489,0.8479,0.6384,0.8698,0.3692
13319,GA,Wilkinson,0.7801,0.8781,0.521,0.8224,0.5293
13321,GA,Worth,0.7559,0.8921,0.8071,0.7151,0.2403
15001,HI,Hawaii,0.6229,0.4386,0.6798,0.9644,0.5627
15003,HI,Honolulu,0.5382,0.1976,0.2257,0.9844,0.9637
15005,HI,Kalawao,6e-4,0,0.0019,0.9901,0.0051
15007,HI,Kauai,0.3622,0.2018,0.2613,0.9663,0.4994
15009,HI,Maui,0.4796,0.2868,0.3711,0.965,0.6235
16001,ID,Ada,0.1674,0.1891,0.1693,0.4758,0.2101
16003,ID,Adams,0.2145,0.5646,0.119,0.2613,0.0694
16005,ID,Bannock,0.6015,0.4707,0.5541,0.5006,0.7909
16007,ID,Bear Lake,0.175,0.2021,0.3883,0.2148,0.1696
16009,ID,Benewah,0.6123,0.6763,0.8097,0.4656,0.2973
16011,ID,Bingham,0.5095,0.4949,0.8148,0.6375,0.2069
16013,ID,Blaine,0.5134,0.4449,0.7107,0.6337,0.3698
16015,ID,Boise,0.0987,0.197,0.1241,0.3218,0.0891
16017,ID,Bonner,0.3431,0.4519,0.2059,0.2276,0.4529
16019,ID,Bonneville,0.4348,0.3208,0.6162,0.5083,0.4418
16021,ID,Boundary,0.3256,0.4755,0.3275,0.3355,0.2292
16023,ID,Butte,0.3024,0.549,0.2091,0.0589,0.2731
16025,ID,Camas,0.3186,0.7457,0.5662,0.1127,0.0185
16027,ID,Canyon,0.6429,0.7231,0.6445,0.6827,0.3383
16029,ID,Caribou,0.1906,0.2498,0.105,0.2778,0.3285
16031,ID,Cassia,0.5827,0.4987,0.7237,0.7008,0.4278
16033,ID,Clark,0.6327,0.8539,0.2985,0.8399,0.2855
16035,ID,Clearwater,0.6496,0.7222,0.3701,0.3218,0.7731
16037,ID,Custer,0.3978,0.5436,0.2664,0.451,0.3008
16039,ID,Elmore,0.7934,0.8689,0.8367,0.656,0.409
16041,ID,Franklin,0.1225,0.2056,0.1547,0.3119,0.1279
16043,ID,Fremont,0.6375,0.6954,0.6871,0.451,0.4453
16045,ID,Gem,0.7403,0.5649,0.9736,0.4023,0.5837
16047,ID,Gooding,0.8456,0.8288,0.9373,0.7126,0.5535
16049,ID,Idaho,0.5538,0.5484,0.7763,0.2966,0.4328
16051,ID,Jefferson,0.1082,0.1563,0.2078,0.4179,0.0917
16053,ID,Jerome,0.67,0.8806,0.7355,0.7855,0.1155
16055,ID,Kootenai,0.2562,0.3848,0.191,0.3488,0.2473
16057,ID,Latah,0.2989,0.508,0.001,0.3908,0.8905
16059,ID,Lemhi,0.5089,0.522,0.5064,0.1852,0.6569
16061,ID,Lewis,0.6397,0.7272,0.8654,0.521,0.2228
16063,ID,Lincoln,0.7034,0.795,0.8068,0.7292,0.2537
16065,ID,Madison,0.3797,0.7015,0.0146,0.3736,0.5223
16067,ID,Minidoka,0.6868,0.7931,0.7381,0.7728,0.2498
16069,ID,Nez Perce,0.542,0.4173,0.4854,0.4179,0.7922
16071,ID,Oneida,0.205,0.2686,0.9106,0.2148,0.0105
16073,ID,Owyhee,0.7597,0.6451,0.9838,0.6986,0.3017
16075,ID,Payette,0.6092,0.5264,0.8997,0.5891,0.353
16077,ID,Power,0.6152,0.6381,0.8864,0.7782,0.163
16079,ID,Shoshone,0.7543,0.8982,0.7371,0.2855,0.4971
16081,ID,Teton,0.1308,0.3055,0.1299,0.5341,0.0423
16083,ID,Twin Falls,0.5379,0.5936,0.697,0.5815,0.2559
16085,ID,Valley,0.1143,0.3526,0.0296,0.1515,0.148
16087,ID,Washington,0.9125,0.915,0.9943,0.564,0.5035
17001,IL,Adams,0.2829,0.1696,0.4195,0.2778,0.5652
17003,IL,Alexander,0.923,0.8896,0.9115,0.7642,0.8323
17005,IL,Bond,0.4335,0.2218,0.0955,0.3908,0.9831
17007,IL,Boone,0.4153,0.5185,0.6945,0.6502,0.085
17009,IL,Brown,0.4554,0.2718,0.1302,0.6353,0.9144
17011,IL,Bureau,0.2721,0.2518,0.6671,0.4023,0.1588
17013,IL,Calhoun,0.0309,0.042,0.1731,0.0344,0.0936
17015,IL,Carroll,0.147,0.2543,0.106,0.2094,0.2237
17017,IL,Cass,0.5532,0.4911,0.8132,0.6232,0.3151
17019,IL,Champaign,0.5605,0.3854,0.0522,0.7212,0.9905
17021,IL,Christian,0.1808,0.2374,0.1474,0.0907,0.3587
17023,IL,Clark,0.071,0.0652,0.5449,0.0223,0.0735
17025,IL,Clay,0.3997,0.3616,0.711,0.0426,0.4338
17027,IL,Clinton,0.1321,0.0799,0.0929,0.2855,0.507
17029,IL,Coles,0.5407,0.6757,0.0633,0.3001,0.8768
17031,IL,Cook,0.8004,0.754,0.395,0.916,0.8762
17033,IL,Crawford,0.4157,0.3313,0.2954,0.2928,0.7486
17035,IL,Cumberland,0.0175,0.0624,0.0796,0.0239,0.0605
17037,IL,DeKalb,0.4952,0.5045,0.1836,0.6085,0.6754
17039,IL,De Witt,0.0439,0.1601,0.0547,0.126,0.0544
17041,IL,Douglas,0.5353,0.598,0.3829,0.3218,0.6108
17043,IL,DuPage,0.2199,0.1668,0.1852,0.7237,0.2989
17045,IL,Edgar,0.2521,0.2031,0.5461,0.0169,0.4061
17047,IL,Edwards,0.2349,0.2696,0.7078,0.0239,0.1544
17049,IL,Effingham,0.2129,0.057,0.5003,0.0589,0.6626
17051,IL,Fayette,0.4726,0.4421,0.6566,0.2409,0.5048
17053,IL,Ford,0.2428,0.2342,0.4513,0.2094,0.2877
17055,IL,Franklin,0.5471,0.6871,0.605,0.0589,0.478
17057,IL,Fulton,0.233,0.4067,0.1155,0.2658,0.2482
17059,IL,Gallatin,0.4828,0.542,0.9013,0.0643,0.2428
17061,IL,Greene,0.0544,0.1299,0.2317,0.0302,0.0522
17063,IL,Grundy,0.0799,0.0856,0.2747,0.4395,0.0652
17065,IL,Hamilton,0.3119,0.3358,0.6579,0.0506,0.2817
17067,IL,Hancock,0.0891,0.1362,0.2944,0.0547,0.1139
17069,IL,Hardin,0.3049,0.3491,0.4017,0.0385,0.4262
17071,IL,Henderson,0.0271,0.1391,0.0901,0.0643,0.0271
17073,IL,Henry,0.1168,0.0898,0.4335,0.3189,0.1299
17075,IL,Iroquois,0.3813,0.5089,0.661,0.3355,0.1346
17077,IL,Jackson,0.789,0.7791,0.2931,0.6353,0.9513
17079,IL,Jasper,0.2158,0.1941,0.606,0.0086,0.2645
17081,IL,Jefferson,0.7174,0.5032,0.7502,0.4605,0.9029
17083,IL,Jersey,0.0341,0.0917,0.0528,0.0643,0.1069
17085,IL,Jo Daviess,0.0894,0.1031,0.3348,0.1181,0.1197
17087,IL,Johnson,0.2912,0.2295,0.3049,0.4443,0.4647
17089,IL,Kane,0.494,0.5099,0.4971,0.8224,0.289
17091,IL,Kankakee,0.697,0.5458,0.64,0.663,0.803
17093,IL,Kendall,0.1222,0.1108,0.5038,0.7027,0.0293
17095,IL,Knox,0.6423,0.5544,0.4564,0.5115,0.8304
17097,IL,Lake,0.4663,0.316,0.4188,0.7855,0.5742
17099,IL,LaSalle,0.3826,0.3304,0.4978,0.4574,0.395
17101,IL,Lawrence,0.4806,0.4087,0.3291,0.4656,0.7136
17103,IL,Lee,0.3189,0.1871,0.2683,0.4341,0.6967
17105,IL,Livingston,0.3806,0.3119,0.4029,0.3552,0.55
17107,IL,Logan,0.1814,0.2145,0.0347,0.43,0.4539
17109,IL,McDonough,0.4612,0.6066,0.0264,0.3934,0.8173
17111,IL,McHenry,0.1152,0.1547,0.2858,0.5439,0.0602
17113,IL,McLean,0.2005,0.1069,0.0684,0.5621,0.6365
17115,IL,Macon,0.5258,0.4211,0.4729,0.6146,0.6493
17117,IL,Macoupin,0.1388,0.2763,0.2212,0.0547,0.1372
17119,IL,Madison,0.2581,0.2801,0.3059,0.4682,0.2699
17121,IL,Marion,0.5547,0.5748,0.6308,0.3046,0.5274
17123,IL,Marshall,0.0681,0.1155,0.1566,0.1445,0.1123
17125,IL,Mason,0.1493,0.3908,0.3027,0.0286,0.0576
17127,IL,Massac,0.5856,0.5796,0.345,0.3934,0.7801
17129,IL,Menard,0.0165,0.0366,0.1827,0.0703,0.0299
17131,IL,Mercer,0.0598,0.1066,0.1986,0.0907,0.0834
17133,IL,Monroe,0.0016,0.0038,0.0474,0.0302,0.0076
17135,IL,Montgomery,0.2505,0.2903,0.0878,0.2148,0.577
17137,IL,Morgan,0.5245,0.4087,0.5382,0.3845,0.7317
17139,IL,Moultrie,0.3558,0.3294,0.261,0.0239,0.7556
17141,IL,Ogle,0.3485,0.2782,0.5602,0.4341,0.3622
17143,IL,Peoria,0.6785,0.557,0.6143,0.6929,0.7435
17145,IL,Perry,0.6031,0.4596,0.5328,0.4367,0.8507
17147,IL,Piatt,0.0035,0.0216,0.0812,0.0458,0.0086
17149,IL,Pike,0.3784,0.4122,0.7473,0.0643,0.2661
17151,IL,Pope,0.5086,0.4328,0.7588,0.3421,0.4787
17153,IL,Pulaski,0.5271,0.4443,0.6833,0.753,0.3736
17155,IL,Putnam,0.0162,0.0111,0.2909,0.2613,0.015
17157,IL,Randolph,0.4163,0.3246,0.3272,0.4656,0.6378
17159,IL,Richland,0.3065,0.1369,0.8431,0.1066,0.4443
17161,IL,Rock Island,0.6891,0.4564,0.845,0.6655,0.7342
17163,IL,St. Clair,0.5544,0.4799,0.5598,0.7826,0.4736
17165,IL,Saline,0.7412,0.6665,0.8297,0.2702,0.7899
17167,IL,Sangamon,0.4303,0.2559,0.5115,0.5519,0.6238
17169,IL,Schuyler,0.4109,0.4039,0.5363,0.2148,0.4564
17171,IL,Scott,0.0178,0.0379,0.2998,0.0239,0.0204
17173,IL,Shelby,0.064,0.0627,0.12,0.0105,0.2508
17175,IL,Stark,0.0194,0.1404,0.0614,0.1181,0.014
17177,IL,Stephenson,0.5516,0.4659,0.7479,0.521,0.4694
17179,IL,Tazewell,0.0948,0.0834,0.1607,0.1655,0.267
17181,IL,Union,0.5172,0.4246,0.4879,0.2928,0.7721
17183,IL,Vermilion,0.6582,0.4927,0.7654,0.5786,0.7091
17185,IL,Wabash,0.4096,0.2336,0.8727,0.1445,0.4764
17187,IL,Warren,0.5328,0.3927,0.5792,0.5006,0.6881
17189,IL,Washington,0.0509,0.0955,0.1719,0.0426,0.0901
17191,IL,Wayne,0.4386,0.3819,0.6321,0.0344,0.6012
17193,IL,White,0.4383,0.4029,0.7174,0.0344,0.4873
17195,IL,Whiteside,0.2549,0.141,0.7371,0.4777,0.2088
17197,IL,Will,0.2412,0.2011,0.4061,0.7623,0.1496
17199,IL,Williamson,0.43,0.3421,0.6897,0.3421,0.4147
17201,IL,Winnebago,0.7629,0.6964,0.8593,0.7043,0.5484
17203,IL,Woodford,0.0226,0.0328,0.133,0.0703,0.0808
18001,IN,Adams,0.598,0.6712,0.3307,0.1903,0.7982
18003,IN,Allen,0.5054,0.4153,0.747,0.6445,0.3399
18005,IN,Bartholomew,0.3778,0.2594,0.5917,0.5395,0.4001
18007,IN,Benton,0.416,0.408,0.9058,0.2381,0.1626
18009,IN,Blackford,0.4411,0.5751,0.5649,0.0703,0.3275
18011,IN,Boone,0.0417,0.0255,0.2514,0.3253,0.0624
18013,IN,Brown,0.1757,0.2842,0.2441,0.0703,0.2021
18015,IN,Carroll,0.0933,0.2027,0.2435,0.1779,0.0551
18017,IN,Cass,0.5567,0.4704,0.8351,0.564,0.3733
18019,IN,Clark,0.2696,0.2798,0.2896,0.5115,0.2852
18021,IN,Clay,0.2855,0.1595,0.8514,0.0589,0.3335
18023,IN,Clinton,0.5159,0.4468,0.7059,0.521,0.4297
18025,IN,Crawford,0.267,0.4637,0.2196,0.0506,0.2772
18027,IN,Daviess,0.7419,0.663,0.6066,0.3396,0.9182
18029,IN,Dearborn,0.0617,0.1302,0.1881,0.0344,0.0818
18031,IN,Decatur,0.0481,0.134,0.0312,0.1127,0.1451
18033,IN,DeKalb,0.1034,0.1359,0.2263,0.0863,0.1805
18035,IN,Delaware,0.633,0.7088,0.2699,0.4211,0.7833
18037,IN,Dubois,0.1235,0.0687,0.3237,0.3218,0.2381
18039,IN,Elkhart,0.7938,0.656,0.8081,0.6308,0.8227
18041,IN,Fayette,0.6547,0.6884,0.9032,0.1445,0.4551
18043,IN,Floyd,0.1483,0.1248,0.2947,0.3934,0.2164
18045,IN,Fountain,0.2667,0.4647,0.6976,0.0812,0.0592
18047,IN,Franklin,0.1639,0.1162,0.5057,0.0201,0.3024
18049,IN,Fulton,0.3896,0.6178,0.4885,0.2658,0.1486
18051,IN,Gibson,0.239,0.07,0.4831,0.2094,0.6534
18053,IN,Grant,0.725,0.7113,0.5617,0.4656,0.795
18055,IN,Greene,0.3794,0.4701,0.485,0.0385,0.3991
18057,IN,Hamilton,0.035,0.007,0.3103,0.5006,0.0344
18059,IN,Hancock,0.0334,0.064,0.2486,0.2508,0.0207
18061,IN,Harrison,0.1174,0.1849,0.1187,0.0863,0.2362
18063,IN,Hendricks,0.0713,0.0506,0.1836,0.4949,0.1251
18065,IN,Henry,0.2642,0.3227,0.267,0.1852,0.3778
18067,IN,Howard,0.3775,0.3084,0.682,0.4682,0.2801
18069,IN,Huntington,0.1178,0.1572,0.2279,0.126,0.1836
18071,IN,Jackson,0.5038,0.344,0.7712,0.4023,0.5595
18073,IN,Jasper,0.2145,0.2355,0.6006,0.3218,0.1101
18075,IN,Jay,0.4087,0.4109,0.5783,0.1066,0.4675
18077,IN,Jefferson,0.4456,0.3565,0.3752,0.2276,0.7495
18079,IN,Jennings,0.2094,0.2689,0.4551,0.0977,0.1862
18081,IN,Johnson,0.1069,0.1168,0.2778,0.3736,0.1174
18083,IN,Knox,0.6295,0.4176,0.7963,0.2613,0.859
18085,IN,Kosciusko,0.4857,0.33,0.691,0.3934,0.6139
18087,IN,LaGrange,0.3899,0.4376,0.471,0.1515,0.4284
18089,IN,Lake,0.7072,0.6241,0.7922,0.8561,0.4593
18091,IN,LaPorte,0.5853,0.4771,0.4351,0.5697,0.7858
18093,IN,Lawrence,0.2791,0.2849,0.5395,0.0863,0.3332
18095,IN,Madison,0.6569,0.6104,0.8017,0.4736,0.5407
18097,IN,Marion,0.8291,0.8253,0.7858,0.8501,0.6216
18099,IN,Marshall,0.5369,0.5433,0.5118,0.4055,0.5745
18101,IN,Martin,0.1754,0.1566,0.2524,0.1445,0.3861
18103,IN,Miami,0.4421,0.5407,0.3542,0.3682,0.3905
18105,IN,Monroe,0.4688,0.6353,0.0137,0.493,0.8593
18107,IN,Montgomery,0.3218,0.2568,0.6397,0.2658,0.3517
18109,IN,Morgan,0.1133,0.2591,0.1085,0.0703,0.1499
18111,IN,Newton,0.2775,0.4055,0.7387,0.3001,0.0506
18113,IN,Noble,0.506,0.3542,0.5761,0.4125,0.7225
18115,IN,Ohio,0.0917,0.119,0.057,0.0735,0.3546
18117,IN,Orange,0.4971,0.3985,0.9071,0.0977,0.4488
18119,IN,Owen,0.3304,0.6875,0.1792,0.0426,0.2116
18121,IN,Parke,0.6926,0.6222,0.3997,0.1181,0.9777
18123,IN,Perry,0.2416,0.0999,0.0863,0.1569,0.9258
18125,IN,Pike,0.0684,0.0964,0.1171,0.0344,0.198
18127,IN,Porter,0.1655,0.147,0.1384,0.5115,0.3011
18129,IN,Posey,0.0134,0.0633,0.0388,0.0643,0.0541
18131,IN,Pulaski,0.3113,0.4367,0.4653,0.1569,0.2349
18133,IN,Putnam,0.1897,0.1432,0.0407,0.2702,0.7107
18135,IN,Randolph,0.3791,0.3622,0.8447,0.2336,0.1878
18137,IN,Ripley,0.3507,0.2947,0.3956,0.0773,0.6563
18139,IN,Rush,0.2584,0.4777,0.3234,0.0589,0.1789
18141,IN,St. Joseph,0.6143,0.479,0.5847,0.6582,0.7161
18143,IN,Scott,0.634,0.7301,0.4284,0.1066,0.7864
18145,IN,Shelby,0.2317,0.2276,0.2097,0.2508,0.4243
18147,IN,Spencer,0.0471,0.1028,0.0687,0.126,0.1127
18149,IN,Starke,0.2556,0.5503,0.246,0.1655,0.1206
18151,IN,Steuben,0.1617,0.2553,0.0668,0.1779,0.3514
18153,IN,Sullivan,0.6098,0.4523,0.4968,0.2753,0.9373
18155,IN,Switzerland,0.7002,0.8428,0.7148,0.0773,0.5738
18157,IN,Tippecanoe,0.499,0.4917,0.0735,0.6197,0.8469
18159,IN,Tipton,0.0442,0.1451,0.2292,0.1127,0.0111
18161,IN,Union,0.1696,0.2288,0.3517,0.0907,0.1811
18163,IN,Vanderburgh,0.5847,0.5815,0.479,0.4981,0.6219
18165,IN,Vermillion,0.3851,0.338,0.8173,0.0239,0.3402
